FanID,DriveYear,predicted_amount,pct_years_met_commitment,high_amount,high_reliability,quadrant
276043107,2022,142.66689,100.0,False,True,Base Estable
276043222,2024,98.24338,100.0,False,True,Base Estable
276043373,2015,119.69345,100.0,False,True,Base Estable
276043381,2024,17971.729,100.0,True,True,VIP — Prioridad Máxima
276043394,2017,967.363,100.0,False,True,Base Estable
276043426,2016,213.85936,100.0,False,True,Base Estable
276043456,2019,206.40381,100.0,False,True,Base Estable
276043589,2019,5740.707,100.0,True,True,VIP — Prioridad Máxima
276043943,2020,80.80594,100.0,False,True,Base Estable
276044033,2024,897.33606,100.0,False,True,Base Estable
276044723,2023,1343.3171,100.0,True,True,VIP — Prioridad Máxima
276044771,2018,2436.9436,100.0,True,True,VIP — Prioridad Máxima
276044773,2019,320.37994,100.0,False,True,Base Estable
276044783,2017,978.4158,100.0,False,True,Base Estable
276044797,2018,320.33826,100.0,False,True,Base Estable
276044811,2023,246.65326,66.66666666666667,False,False,Baja Prioridad
276045095,2018,8451.441,100.0,True,True,VIP — Prioridad Máxima
276045098,2023,446.72443,100.0,False,True,Base Estable
276045255,2024,338.85736,100.0,False,True,Base Estable
276045262,2024,383.57852,100.0,False,True,Base Estable
276045303,2023,111.271614,33.333333333333336,False,False,Baja Prioridad
276045452,2015,3827.1333,100.0,True,True,VIP — Prioridad Máxima
276045507,2024,417.0399,100.0,False,True,Base Estable
276045542,2016,158.59242,100.0,False,True,Base Estable
276045557,2019,1095.2917,80.0,False,False,Baja Prioridad
276045908,2018,120.93269,100.0,False,True,Base Estable
276045924,2025,14457.761,100.0,True,True,VIP — Prioridad Máxima
276045952,2017,174.5876,100.0,False,True,Base Estable
276045958,2018,69.89128,100.0,False,True,Base Estable
276045960,2017,136.17245,100.0,False,True,Base Estable
276046131,2023,735.6429,100.0,False,True,Base Estable
276046260,2017,1686.5863,100.0,True,True,VIP — Prioridad Máxima
276046268,2021,956.8752,100.0,False,True,Base Estable
276046335,2018,11641.741,100.0,True,True,VIP — Prioridad Máxima
276046336,2016,688.95593,100.0,False,True,Base Estable
276046348,2015,1185.3115,100.0,False,True,Base Estable
276046726,2017,320.47403,100.0,False,True,Base Estable
276046965,2024,71.14001,100.0,False,True,Base Estable
276047036,2016,736.0895,100.0,False,True,Base Estable
276047072,2023,190.86848,100.0,False,True,Base Estable
276047108,2021,122.15429,100.0,False,True,Base Estable
276047110,2017,146.81235,100.0,False,True,Base Estable
276047141,2017,284.3817,100.0,False,True,Base Estable
276047171,2017,192.32281,100.0,False,True,Base Estable
276047326,2024,348.89435,100.0,False,True,Base Estable
276047398,2024,1082.0593,100.0,False,True,Base Estable
276047579,2024,538.30426,100.0,False,True,Base Estable
276047592,2020,120.64297,100.0,False,True,Base Estable
276048192,2024,420.89417,100.0,False,True,Base Estable
276048713,2024,576.6352,100.0,False,True,Base Estable
276048718,2017,82.488014,100.0,False,True,Base Estable
276049051,2021,1239.346,100.0,False,True,Base Estable
276049202,2024,973.03973,100.0,False,True,Base Estable
276049427,2015,352.58807,100.0,False,True,Base Estable
276049792,2018,12037.3545,100.0,True,True,VIP — Prioridad Máxima
276049798,2016,131.05743,100.0,False,True,Base Estable
276049840,2024,660.1898,100.0,False,True,Base Estable
276049874,2017,3145.487,100.0,True,True,VIP — Prioridad Máxima
276049892,2023,688.05475,100.0,False,True,Base Estable
276049915,2015,321.35452,100.0,False,True,Base Estable
276050583,2024,143.09659,100.0,False,True,Base Estable
276050839,2025,24830.5,100.0,True,True,VIP — Prioridad Máxima
276051196,2016,209.56912,100.0,False,True,Base Estable
276051521,2015,471.02435,100.0,False,True,Base Estable
276052268,2024,1669.6349,100.0,True,True,VIP — Prioridad Máxima
276052309,2020,485.32993,100.0,False,True,Base Estable
276052322,2024,2424.6846,100.0,True,True,VIP — Prioridad Máxima
276053249,2024,1339.8402,100.0,True,True,VIP — Prioridad Máxima
276053436,2017,881.79877,100.0,False,True,Base Estable
276054425,2024,1306.9609,100.0,True,True,VIP — Prioridad Máxima
276054466,2020,314.71228,100.0,False,True,Base Estable
276056689,2024,7277.813,100.0,True,True,VIP — Prioridad Máxima
276058799,2018,905.7964,100.0,False,True,Base Estable
276058904,2018,106.374214,100.0,False,True,Base Estable
276059817,2018,514.1847,100.0,False,True,Base Estable
276059849,2020,223.74622,100.0,False,True,Base Estable
276062567,2023,1312.5618,100.0,True,True,VIP — Prioridad Máxima
276062586,2024,170.4977,100.0,False,True,Base Estable
276066920,2024,12720.841,100.0,True,True,VIP — Prioridad Máxima
276073804,2024,6763.139,100.0,True,True,VIP — Prioridad Máxima
276128805,2018,173.01509,100.0,False,True,Base Estable
276140654,2020,30.916643,100.0,False,True,Base Estable
276140920,2019,40.993534,100.0,False,True,Base Estable
276143506,2018,57.231194,100.0,False,True,Base Estable
276145504,2018,57.1421,100.0,False,True,Base Estable
276145735,2020,69.79163,100.0,False,True,Base Estable
276148380,2018,37.144024,100.0,False,True,Base Estable
276158940,2018,57.1421,100.0,False,True,Base Estable
276161524,2020,31.597698,100.0,False,True,Base Estable
276169787,2024,490.67563,100.0,False,True,Base Estable
276173867,2016,140.75621,100.0,False,True,Base Estable
276173868,2021,330.1645,100.0,False,True,Base Estable
276173911,2024,497.32892,100.0,False,True,Base Estable
276173990,2024,80.97994,100.0,False,True,Base Estable
276174509,2020,94.973045,100.0,False,True,Base Estable
276175143,2022,1117.648,80.0,False,False,Baja Prioridad
276175291,2024,1844.5756,100.0,True,True,VIP — Prioridad Máxima
276177121,2019,71.04691,100.0,False,True,Base Estable
276177163,2023,3119.2803,100.0,True,True,VIP — Prioridad Máxima
276177230,2023,2149.862,100.0,True,True,VIP — Prioridad Máxima
276177263,2017,1251.075,100.0,False,True,Base Estable
276177362,2018,307.07092,100.0,False,True,Base Estable
276177374,2024,315.3241,87.5,False,False,Baja Prioridad
276177574,2024,1308.375,100.0,True,True,VIP — Prioridad Máxima
276177668,2022,805.30225,100.0,False,True,Base Estable
276177786,2024,2378.514,100.0,True,True,VIP — Prioridad Máxima
276177789,2017,577.05347,100.0,False,True,Base Estable
276177826,2025,4039.5776,100.0,True,True,VIP — Prioridad Máxima
276177832,2017,715.79236,100.0,False,True,Base Estable
276177976,2024,74.7699,100.0,False,True,Base Estable
276177991,2024,706.0848,100.0,False,True,Base Estable
276178400,2025,259.29813,100.0,False,True,Base Estable
276178518,2016,650.048,100.0,False,True,Base Estable
276178532,2024,3636.0488,100.0,True,True,VIP — Prioridad Máxima
276178533,2025,12749.433,100.0,True,True,VIP — Prioridad Máxima
276178536,2017,324.04254,100.0,False,True,Base Estable
276178649,2023,81.824684,100.0,False,True,Base Estable
276178978,2023,5823.9277,100.0,True,True,VIP — Prioridad Máxima
276179081,2024,1532.8219,100.0,True,True,VIP — Prioridad Máxima
276179429,2019,383.41937,100.0,False,True,Base Estable
276179446,2017,226.61502,100.0,False,True,Base Estable
276180112,2016,1114.7413,100.0,False,True,Base Estable
276180439,2018,72.038345,100.0,False,True,Base Estable
276180495,2024,252.00714,100.0,False,True,Base Estable
276180912,2024,156.23607,100.0,False,True,Base Estable
276181222,2022,1282.7341,100.0,True,True,VIP — Prioridad Máxima
276181569,2018,243.6749,100.0,False,True,Base Estable
276181834,2024,2020.7913,100.0,True,True,VIP — Prioridad Máxima
276182099,2020,65.791275,100.0,False,True,Base Estable
276182154,2023,667.0443,100.0,False,True,Base Estable
276182343,2016,1107.9236,100.0,False,True,Base Estable
276182365,2024,840.3067,85.71428571428571,False,False,Baja Prioridad
276182877,2024,227.19556,100.0,False,True,Base Estable
276182882,2018,978.8389,100.0,False,True,Base Estable
276183579,2022,661.07666,100.0,False,True,Base Estable
276184116,2018,763.45197,100.0,False,True,Base Estable
276184212,2018,155.50085,100.0,False,True,Base Estable
276184216,2024,64.31462,100.0,False,True,Base Estable
276184741,2017,108.59478,100.0,False,True,Base Estable
276184972,2018,10119.078,75.0,True,False,Alto Potencial — Requiere Seguimiento
276185334,2017,1449.4979,100.0,True,True,VIP — Prioridad Máxima
276185523,2024,3842.1125,100.0,True,True,VIP — Prioridad Máxima
276185530,2022,77.098564,100.0,False,True,Base Estable
276185531,2018,1815.2253,100.0,True,True,VIP — Prioridad Máxima
276185582,2016,113.408585,100.0,False,True,Base Estable
276185612,2017,543.665,100.0,False,True,Base Estable
276185671,2023,1294.7356,100.0,True,True,VIP — Prioridad Máxima
276185867,2024,74.30525,100.0,False,True,Base Estable
276185871,2016,127.59563,100.0,False,True,Base Estable
276185872,2022,268.5818,100.0,False,True,Base Estable
276185874,2016,55.375698,100.0,False,True,Base Estable
276185989,2023,81.50154,100.0,False,True,Base Estable
276185993,2024,1217.3372,100.0,False,True,Base Estable
276186165,2017,218.30612,100.0,False,True,Base Estable
276186540,2017,118.86161,100.0,False,True,Base Estable
276186624,2019,939.9186,100.0,False,True,Base Estable
276186633,2023,124.26714,100.0,False,True,Base Estable
276186640,2024,98.90874,100.0,False,True,Base Estable
276186649,2023,653.50366,100.0,False,True,Base Estable
276186948,2024,775.5859,100.0,False,True,Base Estable
276187223,2016,676.6613,100.0,False,True,Base Estable
276187822,2024,1316.1664,100.0,True,True,VIP — Prioridad Máxima
276188490,2017,343.41077,100.0,False,True,Base Estable
276188620,2016,71.47767,100.0,False,True,Base Estable
276188660,2025,1073.2815,100.0,False,True,Base Estable
276189259,2022,74.69594,100.0,False,True,Base Estable
276189362,2018,295.08432,100.0,False,True,Base Estable
276189899,2024,1955.3131,88.88888888888889,True,False,Alto Potencial — Requiere Seguimiento
276189915,2017,1077.5925,100.0,False,True,Base Estable
276190540,2017,127.109116,100.0,False,True,Base Estable
276190578,2024,2884.9417,100.0,True,True,VIP — Prioridad Máxima
276190659,2020,672.002,100.0,False,True,Base Estable
276191203,2017,5811.071,100.0,True,True,VIP — Prioridad Máxima
276191234,2017,3374.311,100.0,True,True,VIP — Prioridad Máxima
276191276,2023,769.4065,100.0,False,True,Base Estable
276191414,2024,791.7777,100.0,False,True,Base Estable
276191574,2024,894.8072,100.0,False,True,Base Estable
276191575,2017,260.80545,100.0,False,True,Base Estable
276191578,2017,911.69037,100.0,False,True,Base Estable
276191609,2017,324.34244,100.0,False,True,Base Estable
276191632,2018,506.51657,100.0,False,True,Base Estable
276191821,2017,362.7,100.0,False,True,Base Estable
276191839,2024,537.6006,100.0,False,True,Base Estable
276191851,2020,80.31238,100.0,False,True,Base Estable
276191852,2024,74.28576,100.0,False,True,Base Estable
276191977,2016,82.053986,100.0,False,True,Base Estable
276192397,2024,235.34937,100.0,False,True,Base Estable
276192545,2025,156.52425,100.0,False,True,Base Estable
276192672,2024,388.69467,100.0,False,True,Base Estable
276192769,2017,64.48118,100.0,False,True,Base Estable
276192776,2023,453.85617,100.0,False,True,Base Estable
276192851,2021,68.826805,100.0,False,True,Base Estable
276193091,2024,2718.9521,100.0,True,True,VIP — Prioridad Máxima
276193159,2018,4552.002,100.0,True,True,VIP — Prioridad Máxima
276193189,2017,552.2322,100.0,False,True,Base Estable
276193389,2015,342.17487,100.0,False,True,Base Estable
276193408,2019,97.42496,100.0,False,True,Base Estable
276193519,2024,493.6938,100.0,False,True,Base Estable
276193547,2017,180.69061,100.0,False,True,Base Estable
276193556,2017,114.7715,100.0,False,True,Base Estable
276193629,2019,38.88429,100.0,False,True,Base Estable
276193641,2024,5215.8125,100.0,True,True,VIP — Prioridad Máxima
276193953,2024,1991.7521,100.0,True,True,VIP — Prioridad Máxima
276193988,2018,721.69745,100.0,False,True,Base Estable
276194264,2019,159.26886,100.0,False,True,Base Estable
276194440,2025,313.66864,100.0,False,True,Base Estable
276194441,2016,188.9777,100.0,False,True,Base Estable
276194486,2018,2361.5527,100.0,True,True,VIP — Prioridad Máxima
276194498,2023,234.02144,66.66666666666667,False,False,Baja Prioridad
276194877,2017,4660.2397,100.0,True,True,VIP — Prioridad Máxima
276194934,2024,2685.5107,100.0,True,True,VIP — Prioridad Máxima
276194987,2018,1640.2242,100.0,True,True,VIP — Prioridad Máxima
276195074,2017,284.0719,100.0,False,True,Base Estable
276195075,2017,287.4863,100.0,False,True,Base Estable
276195085,2019,1243.4769,100.0,False,True,Base Estable
276195102,2024,614.40924,100.0,False,True,Base Estable
276195147,2017,57.1421,100.0,False,True,Base Estable
276195222,2017,106.99475,100.0,False,True,Base Estable
276195228,2017,380.85272,100.0,False,True,Base Estable
276195241,2022,70.530334,100.0,False,True,Base Estable
276195255,2016,313.078,100.0,False,True,Base Estable
276195306,2017,74.31495,100.0,False,True,Base Estable
276195320,2024,74.21037,80.0,False,False,Baja Prioridad
276195806,2023,1721.3651,100.0,True,True,VIP — Prioridad Máxima
276196133,2024,8251.531,100.0,True,True,VIP — Prioridad Máxima
276196149,2024,394.8337,100.0,False,True,Base Estable
276196177,2016,107.61691,100.0,False,True,Base Estable
276196387,2024,3812.889,100.0,True,True,VIP — Prioridad Máxima
276196628,2023,81.4273,100.0,False,True,Base Estable
276196690,2024,2686.073,100.0,True,True,VIP — Prioridad Máxima
276196697,2018,1450.987,100.0,True,True,VIP — Prioridad Máxima
276196785,2023,291.12637,0.0,False,False,Baja Prioridad
276196964,2015,116.37693,100.0,False,True,Base Estable
276197063,2024,120.430855,75.0,False,False,Baja Prioridad
276197164,2016,1186.6609,100.0,False,True,Base Estable
276197600,2017,114.283035,100.0,False,True,Base Estable
276197730,2024,304.58124,100.0,False,True,Base Estable
276197874,2017,119.419876,100.0,False,True,Base Estable
276197917,2016,91.018036,100.0,False,True,Base Estable
276197928,2024,551.7908,100.0,False,True,Base Estable
276197939,2024,711.18414,100.0,False,True,Base Estable
276198004,2024,519.69635,100.0,False,True,Base Estable
276198536,2025,11744.375,100.0,True,True,VIP — Prioridad Máxima
276198674,2022,619.0621,100.0,False,True,Base Estable
276198687,2024,1026.4247,100.0,False,True,Base Estable
276198717,2024,825.3478,100.0,False,True,Base Estable
276198734,2017,362.1228,100.0,False,True,Base Estable
276198759,2021,319.4766,100.0,False,True,Base Estable
276198820,2017,157.37955,100.0,False,True,Base Estable
276199390,2025,386.6277,100.0,False,True,Base Estable
276199404,2024,2826.5312,100.0,True,True,VIP — Prioridad Máxima
276199420,2024,1310.5615,100.0,True,True,VIP — Prioridad Máxima
276199501,2024,1046.6399,100.0,False,True,Base Estable
276199699,2024,80.562965,75.0,False,False,Baja Prioridad
276199812,2024,638.42474,100.0,False,True,Base Estable
276200151,2019,361.51553,100.0,False,True,Base Estable
276200367,2024,136.32219,87.5,False,False,Baja Prioridad
276200385,2017,80.25242,100.0,False,True,Base Estable
276200410,2023,178.10156,100.0,False,True,Base Estable
276200429,2024,844.8993,100.0,False,True,Base Estable
276200728,2016,57.1421,100.0,False,True,Base Estable
276200734,2024,124.50487,66.66666666666667,False,False,Baja Prioridad
276200860,2024,1237.2451,100.0,False,True,Base Estable
276200866,2015,446.3243,100.0,False,True,Base Estable
276200966,2024,3518.8174,100.0,True,True,VIP — Prioridad Máxima
276201091,2024,150.43382,87.5,False,False,Baja Prioridad
276201155,2024,810.1801,100.0,False,True,Base Estable
276201167,2024,1459.666,100.0,True,True,VIP — Prioridad Máxima
276201347,2022,6247.514,100.0,True,True,VIP — Prioridad Máxima
276201632,2015,97.158226,100.0,False,True,Base Estable
276201729,2023,199.2063,100.0,False,True,Base Estable
276201828,2024,73.6333,100.0,False,True,Base Estable
276201904,2018,313.6877,100.0,False,True,Base Estable
276201957,2016,449.63565,100.0,False,True,Base Estable
276202085,2017,441.12296,100.0,False,True,Base Estable
276202297,2019,352.568,100.0,False,True,Base Estable
276202394,2024,477.95334,88.88888888888889,False,False,Baja Prioridad
276202675,2022,216.7668,100.0,False,True,Base Estable
276202676,2024,4747.295,100.0,True,True,VIP — Prioridad Máxima
276202877,2017,402.43918,100.0,False,True,Base Estable
276202899,2024,390.77133,100.0,False,True,Base Estable
276202906,2017,106.58465,100.0,False,True,Base Estable
276202917,2024,453.94904,100.0,False,True,Base Estable
276202931,2020,2001.1023,60.0,True,False,Alto Potencial — Requiere Seguimiento
276203196,2024,274.2816,50.0,False,False,Baja Prioridad
276203281,2023,69.121796,100.0,False,True,Base Estable
276203337,2024,406.3847,80.0,False,False,Baja Prioridad
276203437,2017,4246.018,100.0,True,True,VIP — Prioridad Máxima
276203438,2024,34.3422,100.0,False,True,Base Estable
276203453,2017,310.94635,100.0,False,True,Base Estable
276203492,2017,102.72396,100.0,False,True,Base Estable
276203556,2024,1197.1522,100.0,False,True,Base Estable
276203577,2024,136.46992,50.0,False,False,Baja Prioridad
276203601,2021,336.85364,100.0,False,True,Base Estable
276203734,2021,83.69502,100.0,False,True,Base Estable
276203771,2024,292.76938,100.0,False,True,Base Estable
276203849,2020,271.69998,100.0,False,True,Base Estable
276204273,2024,477.8024,100.0,False,True,Base Estable
276204293,2024,281.98297,50.0,False,False,Baja Prioridad
276204353,2024,498.30603,100.0,False,True,Base Estable
276204514,2024,2353.2107,100.0,True,True,VIP — Prioridad Máxima
276204535,2020,84.59468,100.0,False,True,Base Estable
276204575,2016,321.82123,100.0,False,True,Base Estable
276204848,2017,1161.8243,100.0,False,True,Base Estable
276204890,2024,3573.735,100.0,True,True,VIP — Prioridad Máxima
276205074,2023,356.93146,100.0,False,True,Base Estable
276205092,2017,297.36514,100.0,False,True,Base Estable
276205218,2023,174.57872,50.0,False,False,Baja Prioridad
276205661,2020,510.46414,100.0,False,True,Base Estable
276205674,2019,346.92697,100.0,False,True,Base Estable
276205680,2015,660.1911,100.0,False,True,Base Estable
276205692,2019,315.77087,100.0,False,True,Base Estable
276205891,2022,374.28394,100.0,False,True,Base Estable
276206098,2019,785.7459,0.0,False,False,Baja Prioridad
276206114,2020,1527.6772,100.0,True,True,VIP — Prioridad Máxima
276206140,2020,76.03128,100.0,False,True,Base Estable
276206157,2022,634.0162,100.0,False,True,Base Estable
276206207,2024,151.01195,100.0,False,True,Base Estable
276206430,2024,813.8899,100.0,False,True,Base Estable
276206516,2020,115.90104,50.0,False,False,Baja Prioridad
276206529,2020,740.6272,100.0,False,True,Base Estable
276206730,2024,771.202,100.0,False,True,Base Estable
276206751,2024,1291.3641,100.0,True,True,VIP — Prioridad Máxima
276206765,2024,924.3774,83.33333333333333,False,False,Baja Prioridad
276206786,2021,76.276596,100.0,False,True,Base Estable
276206817,2024,975.37085,75.0,False,False,Baja Prioridad
276206914,2024,792.95233,100.0,False,True,Base Estable
276207041,2018,79.57284,100.0,False,True,Base Estable
276207098,2024,249.78458,83.33333333333333,False,False,Baja Prioridad
276207114,2023,39.201885,100.0,False,True,Base Estable
276207184,2024,142.30516,100.0,False,True,Base Estable
276207322,2017,518.14636,100.0,False,True,Base Estable
276207490,2019,205.0103,100.0,False,True,Base Estable
276207626,2023,673.9544,100.0,False,True,Base Estable
276207686,2021,223.38246,100.0,False,True,Base Estable
276207725,2018,540.24695,100.0,False,True,Base Estable
276207793,2024,1243.4858,100.0,False,True,Base Estable
276207857,2021,197.34143,100.0,False,True,Base Estable
276207975,2022,135.69905,50.0,False,False,Baja Prioridad
276208122,2018,109.09588,100.0,False,True,Base Estable
276208218,2024,280.7127,100.0,False,True,Base Estable
276208220,2024,5728.886,100.0,True,True,VIP — Prioridad Máxima
276208254,2020,374.433,100.0,False,True,Base Estable
276208433,2021,110.11424,100.0,False,True,Base Estable
276208902,2018,118.043846,100.0,False,True,Base Estable
276209220,2024,2178.249,100.0,True,True,VIP — Prioridad Máxima
276209236,2018,91.46601,100.0,False,True,Base Estable
276209599,2024,2705.417,100.0,True,True,VIP — Prioridad Máxima
276209721,2024,2031.5498,100.0,True,True,VIP — Prioridad Máxima
276209800,2023,207.7312,100.0,False,True,Base Estable
276209858,2019,690.5973,100.0,False,True,Base Estable
276209961,2020,1903.6099,100.0,True,True,VIP — Prioridad Máxima
276210059,2017,88.45919,100.0,False,True,Base Estable
276210511,2018,274.90698,100.0,False,True,Base Estable
276210588,2024,661.8613,83.33333333333333,False,False,Baja Prioridad
276210614,2024,552.5198,100.0,False,True,Base Estable
276210721,2024,213.3195,75.0,False,False,Baja Prioridad
276211038,2018,282.13077,50.0,False,False,Baja Prioridad
276211041,2022,1795.3912,100.0,True,True,VIP — Prioridad Máxima
276211078,2022,160.8348,100.0,False,True,Base Estable
276211080,2018,346.5963,100.0,False,True,Base Estable
276211082,2017,322.78906,100.0,False,True,Base Estable
276211183,2024,346.17755,100.0,False,True,Base Estable
276211444,2025,119.07585,100.0,False,True,Base Estable
276211634,2024,479.1019,100.0,False,True,Base Estable
276211674,2024,2593.425,100.0,True,True,VIP — Prioridad Máxima
276211751,2023,796.6575,83.33333333333333,False,False,Baja Prioridad
276211863,2024,751.39215,100.0,False,True,Base Estable
276212007,2019,383.73422,50.0,False,False,Baja Prioridad
276212035,2024,6200.2065,100.0,True,True,VIP — Prioridad Máxima
276212130,2024,926.0711,85.71428571428571,False,False,Baja Prioridad
276212221,2024,382.0439,50.0,False,False,Baja Prioridad
276212372,2024,698.4754,100.0,False,True,Base Estable
276212379,2024,285.7593,100.0,False,True,Base Estable
276212542,2024,2856.9817,100.0,True,True,VIP — Prioridad Máxima
276212595,2023,715.20844,100.0,False,True,Base Estable
276212804,2017,136.46199,100.0,False,True,Base Estable
276213083,2021,93.203415,100.0,False,True,Base Estable
276213214,2024,187.1288,100.0,False,True,Base Estable
276213327,2024,1525.7891,100.0,True,True,VIP — Prioridad Máxima
276213343,2022,363.14566,100.0,False,True,Base Estable
276213367,2022,136.4089,100.0,False,True,Base Estable
276213429,2024,213.89491,66.66666666666667,False,False,Baja Prioridad
276213458,2020,110.11573,100.0,False,True,Base Estable
276213516,2022,462.70755,100.0,False,True,Base Estable
276213618,2024,1920.8284,100.0,True,True,VIP — Prioridad Máxima
276213769,2024,150.0761,100.0,False,True,Base Estable
276213786,2024,22073.854,100.0,True,True,VIP — Prioridad Máxima
276213872,2018,161.8508,100.0,False,True,Base Estable
276214111,2024,75.09039,50.0,False,False,Baja Prioridad
276214114,2023,1280.057,100.0,True,True,VIP — Prioridad Máxima
276214199,2023,1345.4945,100.0,True,True,VIP — Prioridad Máxima
276214206,2024,3388.75,100.0,True,True,VIP — Prioridad Máxima
276214401,2022,1641.3822,100.0,True,True,VIP — Prioridad Máxima
276214428,2024,68.212944,80.0,False,False,Baja Prioridad
276214789,2024,674.32715,100.0,False,True,Base Estable
276214820,2018,243.93637,100.0,False,True,Base Estable
276214837,2024,372.2286,100.0,False,True,Base Estable
276214841,2018,520.68744,100.0,False,True,Base Estable
276214929,2022,2780.0916,100.0,True,True,VIP — Prioridad Máxima
276214937,2024,1651.1614,100.0,True,True,VIP — Prioridad Máxima
276215257,2024,135.35233,100.0,False,True,Base Estable
276215307,2020,82.529945,100.0,False,True,Base Estable
276215342,2024,78.65529,100.0,False,True,Base Estable
276215344,2020,6049.1597,100.0,True,True,VIP — Prioridad Máxima
276215363,2024,326.52393,75.0,False,False,Baja Prioridad
276215974,2023,1323.0024,100.0,True,True,VIP — Prioridad Máxima
276216007,2024,79.553055,100.0,False,True,Base Estable
276216012,2016,1243.1725,100.0,False,True,Base Estable
276216100,2023,1127.203,100.0,False,True,Base Estable
276216243,2021,697.52313,100.0,False,True,Base Estable
276217263,2024,82.6242,50.0,False,False,Baja Prioridad
276217582,2024,2501.6267,100.0,True,True,VIP — Prioridad Máxima
276217690,2023,314.30908,100.0,False,True,Base Estable
276217803,2019,396.8678,100.0,False,True,Base Estable
276217804,2023,68.79694,100.0,False,True,Base Estable
276217805,2020,105.33343,100.0,False,True,Base Estable
276217813,2020,363.54575,100.0,False,True,Base Estable
276217833,2024,417.9051,100.0,False,True,Base Estable
276218159,2024,684.3477,50.0,False,False,Baja Prioridad
276218352,2023,720.6296,100.0,False,True,Base Estable
276218353,2024,115.57067,100.0,False,True,Base Estable
276218741,2024,86.0078,50.0,False,False,Baja Prioridad
276218949,2021,92.17044,100.0,False,True,Base Estable
276219239,2020,1520.9154,100.0,True,True,VIP — Prioridad Máxima
276219438,2024,471.28598,100.0,False,True,Base Estable
276219887,2019,221.92068,100.0,False,True,Base Estable
276219937,2022,182.74179,100.0,False,True,Base Estable
276220442,2024,1269.9768,100.0,True,True,VIP — Prioridad Máxima
276220516,2022,241.20251,100.0,False,True,Base Estable
276220547,2014,1145.9656,,False,False,Baja Prioridad
276220688,2023,945.7978,60.0,False,False,Baja Prioridad
276221196,2024,93.54822,100.0,False,True,Base Estable
276221230,2016,1029.4878,100.0,False,True,Base Estable
276221245,2016,723.63257,100.0,False,True,Base Estable
276221249,2016,1062.808,100.0,False,True,Base Estable
276221366,2024,440.53305,85.71428571428571,False,False,Baja Prioridad
276221367,2020,627.201,100.0,False,True,Base Estable
276221376,2021,137.53986,75.0,False,False,Baja Prioridad
276221505,2020,1073.5812,100.0,False,True,Base Estable
276221576,2024,947.45337,100.0,False,True,Base Estable
276221767,2024,1180.2572,100.0,False,True,Base Estable
276221844,2022,3147.8765,100.0,True,True,VIP — Prioridad Máxima
276222005,2024,17030.76,100.0,True,True,VIP — Prioridad Máxima
276222294,2024,761.00525,100.0,False,True,Base Estable
276222386,2023,693.50183,100.0,False,True,Base Estable
276222401,2018,584.1756,100.0,False,True,Base Estable
276222418,2018,3342.5583,100.0,True,True,VIP — Prioridad Máxima
276222428,2018,104.774826,100.0,False,True,Base Estable
276222616,2024,80.758675,100.0,False,True,Base Estable
276223018,2024,225.64592,66.66666666666667,False,False,Baja Prioridad
276223030,2024,350.6219,100.0,False,True,Base Estable
276223044,2023,735.8365,100.0,False,True,Base Estable
276223059,2024,73.99342,100.0,False,True,Base Estable
276223294,2021,482.86877,100.0,False,True,Base Estable
276223637,2025,2215.7583,100.0,True,True,VIP — Prioridad Máxima
276223674,2017,409.0264,100.0,False,True,Base Estable
276223924,2022,79.65779,100.0,False,True,Base Estable
276223926,2024,96.235565,80.0,False,False,Baja Prioridad
276224254,2020,81.77493,100.0,False,True,Base Estable
276224264,2020,1278.0354,100.0,True,True,VIP — Prioridad Máxima
276224312,2024,200.24815,100.0,False,True,Base Estable
276224324,2020,1068.347,50.0,False,False,Baja Prioridad
276224386,2024,376.61856,100.0,False,True,Base Estable
276224387,2019,238.53868,100.0,False,True,Base Estable
276224601,2025,77.07853,100.0,False,True,Base Estable
276224676,2017,215.82928,100.0,False,True,Base Estable
276224749,2025,81.61338,100.0,False,True,Base Estable
276224771,2021,602.8055,100.0,False,True,Base Estable
276224842,2024,141.88075,100.0,False,True,Base Estable
276224930,2019,326.29163,100.0,False,True,Base Estable
276224943,2019,213.73697,100.0,False,True,Base Estable
276224990,2021,158.77762,100.0,False,True,Base Estable
276225013,2023,110.42373,100.0,False,True,Base Estable
276225034,2024,397.1555,100.0,False,True,Base Estable
276225035,2024,10401.065,100.0,True,True,VIP — Prioridad Máxima
276225313,2024,1167.3323,50.0,False,False,Baja Prioridad
276225317,2023,168.74371,100.0,False,True,Base Estable
276225371,2020,74.23021,100.0,False,True,Base Estable
276225379,2024,2450.3127,100.0,True,True,VIP — Prioridad Máxima
276225397,2017,156.25662,100.0,False,True,Base Estable
276225398,2015,571.41077,100.0,False,True,Base Estable
276225399,2017,752.96484,100.0,False,True,Base Estable
276225624,2024,880.2783,100.0,False,True,Base Estable
276225667,2022,1175.2128,100.0,False,True,Base Estable
276225863,2024,907.98566,100.0,False,True,Base Estable
276225893,2022,339.28125,100.0,False,True,Base Estable
276225939,2019,71.6978,100.0,False,True,Base Estable
276226124,2021,105.878975,100.0,False,True,Base Estable
276226129,2021,154.80162,100.0,False,True,Base Estable
276226287,2022,210.90645,100.0,False,True,Base Estable
276226462,2016,501.0269,100.0,False,True,Base Estable
276226472,2024,138.63176,100.0,False,True,Base Estable
276226479,2019,107.92541,100.0,False,True,Base Estable
276226607,2024,925.0779,85.71428571428571,False,False,Baja Prioridad
